order_id,customer_id,customer_name,city,state,category,product_name,quantity,price,total_amount,payment_method,order_date
1255,99,Karan Mehta,Pune,Gujarat,Home,Mixer,1,5615,5615,Credit Card,2025-05-17
1256,33,Karan Mehta,Pune,Maharashtra,Electronics,Smartphone,1,37943,37943,Debit Card,2025-06-07
1257,28,Priya Jain,Bangalore,Rajasthan,Home,Table,1,42840,42840,Cash,2025-04-03
1258,38,Vikas Singh,Pune,Maharashtra,Fashion,Jacket,2,21774,43548,Debit Card,2025-03-14
1259,61,Priya Jain,Bangalore,Delhi,Accessories,Sunglasses,2,36228,72456,Credit Card,2025-02-12
1260,62,Sneha Gupta,Jaipur,Gujarat,Home,Table,5,1231,6155,UPI,2025-03-05
1261,40,Vikas Singh,Ahmedabad,Maharashtra,Home,Table,2,40908,81816,Credit Card,2025-05-22
1262,6,Rohit Yadav,Mumbai,Delhi,Fashion,T-Shirt,1,5641,5641,Credit Card,2025-04-04
1263,85,Sneha Gupta,Pune,Delhi,Home,Table,3,39386,118158,Cash,2025-03-06
1264,6,Priya Jain,Mumbai,Maharashtra,Home,Chair,1,47992,47992,UPI,2025-02-26
1265,71,Pooja Meena,Pune,Rajasthan,Fashion,Jacket,1,32360,32360,UPI,2025-04-17
1266,74,Vikas Singh,Mumbai,Karnataka,Accessories,Bag,5,30011,150055,Credit Card,2025-02-18
1267,92,Pooja Meena,Mumbai,Rajasthan,Accessories,Sunglasses,4,47345,189380,UPI,2025-03-28
1268,47,Neha Kapoor,Jaipur,Delhi,Home,Chair,3,33107,99321,Credit Card,2025-04-06
1269,46,Anjali Verma,Delhi,Karnataka,Electronics,Smartphone,4,21062,84248,Debit Card,2025-05-11
1270,22,Vikas Singh,Mumbai,Delhi,Electronics,Smartphone,5,47511,237555,Cash,2025-03-23
1271,87,Pooja Meena,Ahmedabad,Delhi,Electronics,Smartphone,4,37823,151292,UPI,2025-06-29
1272,58,Pooja Meena,Ahmedabad,Rajasthan,Electronics,Laptop,1,2735,2735,UPI,2025-01-22
1273,38,Anjali Verma,Ahmedabad,Karnataka,Home,Table,5,25554,127770,Debit Card,2025-02-17
1274,91,Karan Mehta,Pune,Rajasthan,Electronics,Headphones,2,17203,34406,Credit Card,2025-02-07
1275,17,Priya Jain,Ahmedabad,Karnataka,Accessories,Watch,1,17077,17077,UPI,2025-06-09
1276,16,Sneha Gupta,Bangalore,Karnataka,Fashion,Jacket,4,32147,128588,Cash,2025-02-21
1277,97,Neha Kapoor,Mumbai,Karnataka,Home,Mixer,1,21420,21420,UPI,2025-04-08
1278,24,Vikas Singh,Ahmedabad,Rajasthan,Home,Mixer,1,42905,42905,Debit Card,2025-06-05
1279,95,Vikas Singh,Ahmedabad,Karnataka,Electronics,Headphones,3,36705,110115,Credit Card,2025-01-11
1280,85,Karan Mehta,Mumbai,Maharashtra,Electronics,Headphones,2,32293,64586,Credit Card,2025-03-13
1281,47,Rohit Yadav,Mumbai,Rajasthan,Accessories,Bag,4,15413,61652,UPI,2025-01-04
1282,23,Rohit Yadav,Bangalore,Gujarat,Electronics,Laptop,3,42677,128031,Credit Card,2025-02-17
1283,37,Amit Singh,Pune,Delhi,Accessories,Bag,4,9740,38960,Cash,2025-02-24
1284,42,Rahul Sharma,Jaipur,Rajasthan,Home,Table,5,13732,68660,Credit Card,2025-01-28
1285,16,Rahul Sharma,Jaipur,Rajasthan,Home,Table,2,19074,38148,UPI,2025-06-28
1286,1,Amit Singh,Ahmedabad,Karnataka,Electronics,Headphones,2,23630,47260,UPI,2025-02-26
1287,76,Anjali Verma,Pune,Maharashtra,Home,Chair,2,47411,94822,UPI,2025-03-15
1288,5,Anjali Verma,Bangalore,Delhi,Home,Mixer,1,6132,6132,UPI,2025-04-28
1289,52,Rohit Yadav,Ahmedabad,Delhi,Accessories,Bag,2,19801,39602,Debit Card,2025-01-26
1290,36,Rohit Yadav,Ahmedabad,Karnataka,Home,Table,5,11887,59435,Credit Card,2025-05-12
1291,65,Neha Kapoor,Mumbai,Rajasthan,Fashion,Shoes,1,11269,11269,Credit Card,2025-04-30
1292,49,Priya Jain,Bangalore,Gujarat,Fashion,T-Shirt,4,18678,74712,Credit Card,2025-02-25
1293,28,Sneha Gupta,Pune,Delhi,Fashion,T-Shirt,2,29218,58436,Cash,2025-05-14
1294,16,Amit Singh,Ahmedabad,Maharashtra,Home,Table,4,43434,173736,Cash,2025-01-05
1295,15,Amit Singh,Delhi,Delhi,Accessories,Watch,1,35511,35511,UPI,2025-02-16
1296,92,Rahul Sharma,Bangalore,Gujarat,Home,Mixer,5,49041,245205,Cash,2025-05-05
1297,94,Rohit Yadav,Mumbai,Karnataka,Accessories,Sunglasses,3,33681,101043,Debit Card,2025-02-03
1298,39,Pooja Meena,Bangalore,Gujarat,Accessories,Bag,1,43680,43680,Cash,2025-04-19
1299,13,Pooja Meena,Delhi,Delhi,Electronics,Laptop,5,15665,78325,Credit Card,2025-05-16
1300,85,Anjali Verma,Mumbai,Gujarat,Home,Mixer,3,36060,108180,Cash,2025-06-24
1301,20,Priya Jain,Mumbai,Maharashtra,Fashion,Jacket,3,10886,32658,Debit Card,2025-06-01
1302,27,Amit Singh,Delhi,Delhi,Home,Mixer,1,47153,47153,Cash,2025-03-08
1303,26,Pooja Meena,Mumbai,Maharashtra,Accessories,Bag,2,46329,92658,Debit Card,2025-03-28
1304,99,Anjali Verma,Mumbai,Gujarat,Electronics,Laptop,5,8876,44380,Debit Card,2025-06-28
1305,69,Rohit Yadav,Ahmedabad,Rajasthan,Electronics,Headphones,5,5769,28845,Cash,2025-04-01
1306,57,Karan Mehta,Bangalore,Karnataka,Fashion,Shoes,2,11027,22054,Cash,2025-04-18
1307,65,Sneha Gupta,Mumbai,Gujarat,Fashion,Shoes,5,7680,38400,Credit Card,2025-04-07
1308,58,Neha Kapoor,Mumbai,Karnataka,Electronics,Smartphone,4,8308,33232,Debit Card,2025-03-12
1309,86,Vikas Singh,Mumbai,Maharashtra,Home,Chair,4,40679,162716,UPI,2025-05-01
1310,76,Karan Mehta,Delhi,Maharashtra,Home,Table,2,19216,38432,Credit Card,2025-01-18
1311,2,Sneha Gupta,Bangalore,Rajasthan,Electronics,Laptop,5,12507,62535,Cash,2025-06-10
1312,71,Sneha Gupta,Mumbai,Rajasthan,Accessories,Bag,2,26783,53566,Debit Card,2025-04-28
1313,72,Karan Mehta,Mumbai,Maharashtra,Fashion,T-Shirt,4,39236,156944,Credit Card,2025-05-02
1314,52,Karan Mehta,Delhi,Gujarat,Home,Chair,1,43944,43944,Debit Card,2025-01-06
1315,38,Rohit Yadav,Pune,Maharashtra,Home,Mixer,5,31510,157550,Cash,2025-04-29
1316,22,Vikas Singh,Pune,Delhi,Fashion,Shoes,1,17331,17331,Debit Card,2025-03-04
1317,40,Sneha Gupta,Ahmedabad,Maharashtra,Fashion,Shoes,2,39310,78620,UPI,2025-02-25
1318,17,Anjali Verma,Ahmedabad,Rajasthan,Accessories,Sunglasses,4,33749,134996,Cash,2025-02-24
1319,71,Karan Mehta,Pune,Delhi,Home,Chair,3,9456,28368,UPI,2025-06-29
1320,22,Sneha Gupta,Ahmedabad,Rajasthan,Fashion,T-Shirt,5,46640,233200,Debit Card,2025-01-02
1321,87,Vikas Singh,Bangalore,Karnataka,Home,Chair,5,1726,8630,Credit Card,2025-06-14
1322,29,Vikas Singh,Pune,Delhi,Home,Table,3,1314,3942,Credit Card,2025-01-01
1323,40,Neha Kapoor,Bangalore,Rajasthan,Electronics,Headphones,3,15868,47604,Cash,2025-02-10
1324,30,Vikas Singh,Bangalore,Karnataka,Electronics,Laptop,1,22836,22836,Credit Card,2025-03-21
1325,90,Priya Jain,Bangalore,Gujarat,Electronics,Headphones,2,22813,45626,UPI,2025-02-22
1326,37,Rohit Yadav,Delhi,Maharashtra,Accessories,Watch,3,18594,55782,Credit Card,2025-02-26
1327,80,Vikas Singh,Bangalore,Rajasthan,Fashion,Jacket,4,12601,50404,UPI,2025-03-15
1328,41,Neha Kapoor,Jaipur,Maharashtra,Home,Mixer,2,47842,95684,Debit Card,2025-03-02
1329,79,Karan Mehta,Ahmedabad,Delhi,Home,Chair,2,12063,24126,Credit Card,2025-06-17
1330,76,Vikas Singh,Pune,Gujarat,Accessories,Sunglasses,5,33190,165950,Credit Card,2025-01-20
1331,93,Amit Singh,Delhi,Maharashtra,Home,Mixer,5,15064,75320,Credit Card,2025-06-25
1332,92,Amit Singh,Bangalore,Rajasthan,Electronics,Headphones,2,14106,28212,Debit Card,2025-01-03
1333,67,Sneha Gupta,Delhi,Delhi,Fashion,Shoes,3,4059,12177,Credit Card,2025-01-19
1334,60,Rohit Yadav,Ahmedabad,Karnataka,Accessories,Bag,5,48974,244870,Cash,2025-01-04
1335,1,Rohit Yadav,Bangalore,Delhi,Home,Chair,4,6915,27660,Debit Card,2025-02-09
1336,4,Neha Kapoor,Pune,Delhi,Home,Mixer,3,17081,51243,Credit Card,2025-05-14
1337,41,Vikas Singh,Mumbai,Maharashtra,Fashion,T-Shirt,5,11122,55610,Debit Card,2025-06-11
1338,32,Neha Kapoor,Jaipur,Gujarat,Home,Table,1,2719,2719,Cash,2025-01-10
1339,68,Amit Singh,Bangalore,Maharashtra,Electronics,Headphones,4,34007,136028,Cash,2025-05-10
1340,61,Priya Jain,Delhi,Rajasthan,Fashion,T-Shirt,5,6952,34760,Debit Card,2025-03-22
1341,57,Neha Kapoor,Mumbai,Maharashtra,Home,Mixer,1,11553,11553,Debit Card,2025-01-05
1342,50,Vikas Singh,Pune,Rajasthan,Electronics,Laptop,2,14479,28958,UPI,2025-06-14
1343,79,Priya Jain,Pune,Karnataka,Electronics,Laptop,3,17107,51321,Credit Card,2025-01-17
1344,92,Anjali Verma,Jaipur,Gujarat,Fashion,Jacket,3,30180,90540,UPI,2025-06-20
1345,9,Anjali Verma,Mumbai,Maharashtra,Fashion,Jacket,2,38263,76526,Credit Card,2025-06-02
1346,30,Amit Singh,Delhi,Delhi,Fashion,T-Shirt,1,29841,29841,Cash,2025-02-27
1347,55,Vikas Singh,Mumbai,Gujarat,Fashion,T-Shirt,1,32372,32372,Debit Card,2025-06-21
1348,70,Priya Jain,Delhi,Gujarat,Home,Chair,4,24927,99708,Debit Card,2025-04-10
1349,93,Pooja Meena,Jaipur,Rajasthan,Accessories,Bag,5,40250,201250,UPI,2025-02-28
1350,22,Priya Jain,Mumbai,Rajasthan,Fashion,Shoes,1,14813,14813,Debit Card,2025-03-25
1351,38,Rahul Sharma,Ahmedabad,Karnataka,Accessories,Watch,5,15916,79580,Cash,2025-03-29
1352,19,Amit Singh,Delhi,Rajasthan,Accessories,Bag,4,40440,161760,Credit Card,2025-04-13
1353,4,Pooja Meena,Ahmedabad,Rajasthan,Home,Mixer,1,49430,49430,Debit Card,2025-06-26
1354,12,Anjali Verma,Jaipur,Rajasthan,Home,Chair,3,14115,42345,Credit Card,2025-03-06
1355,80,Pooja Meena,Mumbai,Rajasthan,Accessories,Sunglasses,4,11588,46352,UPI,2025-01-26
1356,33,Rohit Yadav,Bangalore,Rajasthan,Fashion,T-Shirt,3,13409,40227,Cash,2025-01-08
1357,73,Karan Mehta,Delhi,Gujarat,Accessories,Watch,4,28639,114556,UPI,2025-01-19
1358,73,Neha Kapoor,Bangalore,Maharashtra,Fashion,Jacket,2,31888,63776,Credit Card,2025-01-08
1359,52,Rohit Yadav,Bangalore,Karnataka,Home,Chair,4,669,2676,Debit Card,2025-04-08
1360,66,Karan Mehta,Pune,Karnataka,Accessories,Watch,2,17002,34004,Credit Card,2025-02-24
1361,41,Vikas Singh,Jaipur,Maharashtra,Fashion,T-Shirt,1,4616,4616,UPI,2025-04-15
1362,4,Amit Singh,Delhi,Gujarat,Electronics,Smartphone,3,9944,29832,UPI,2025-05-10
1363,34,Karan Mehta,Mumbai,Delhi,Home,Mixer,5,20931,104655,Credit Card,2025-05-18
1364,89,Rohit Yadav,Mumbai,Gujarat,Home,Mixer,4,29457,117828,Cash,2025-04-09
1365,4,Karan Mehta,Mumbai,Gujarat,Home,Mixer,4,39436,157744,Cash,2025-03-13
1366,72,Karan Mehta,Pune,Gujarat,Electronics,Laptop,2,47012,94024,Cash,2025-02-10
1367,7,Pooja Meena,Pune,Maharashtra,Accessories,Bag,3,44793,134379,Cash,2025-06-13
1368,14,Rahul Sharma,Pune,Maharashtra,Fashion,T-Shirt,3,1214,3642,Credit Card,2025-03-21
1369,4,Vikas Singh,Ahmedabad,Gujarat,Home,Table,1,3243,3243,Cash,2025-02-10
1370,75,Vikas Singh,Delhi,Gujarat,Home,Mixer,2,38758,77516,UPI,2025-01-24
1371,94,Karan Mehta,Delhi,Rajasthan,Electronics,Smartphone,2,37269,74538,Debit Card,2025-03-23
1372,93,Sneha Gupta,Jaipur,Maharashtra,Home,Mixer,5,13440,67200,Cash,2025-06-16
1373,74,Neha Kapoor,Bangalore,Karnataka,Electronics,Smartphone,1,30345,30345,UPI,2025-03-30
1374,59,Amit Singh,Mumbai,Maharashtra,Accessories,Sunglasses,5,30556,152780,Credit Card,2025-05-06
1375,84,Sneha Gupta,Pune,Delhi,Fashion,Shoes,3,43752,131256,Cash,2025-01-28
1376,73,Karan Mehta,Delhi,Delhi,Home,Mixer,1,46094,46094,Cash,2025-05-18
1377,20,Priya Jain,Delhi,Rajasthan,Accessories,Watch,1,35348,35348,Debit Card,2025-05-21
1378,2,Rohit Yadav,Mumbai,Gujarat,Electronics,Headphones,3,1077,3231,Cash,2025-06-10
1379,33,Karan Mehta,Pune,Delhi,Fashion,T-Shirt,1,31313,31313,Debit Card,2025-04-23
1380,71,Sneha Gupta,Ahmedabad,Delhi,Electronics,Smartphone,5,22934,114670,Cash,2025-01-09
1381,7,Neha Kapoor,Delhi,Gujarat,Electronics,Laptop,5,14257,71285,Debit Card,2025-02-26
1382,19,Anjali Verma,Jaipur,Maharashtra,Accessories,Sunglasses,4,39678,158712,Cash,2025-03-30
1383,75,Priya Jain,Ahmedabad,Karnataka,Accessories,Sunglasses,1,38443,38443,UPI,2025-05-30
1384,38,Priya Jain,Bangalore,Gujarat,Accessories,Sunglasses,1,24691,24691,Debit Card,2025-06-29
1385,10,Karan Mehta,Pune,Karnataka,Accessories,Sunglasses,5,45095,225475,Credit Card,2025-01-18
1386,84,Neha Kapoor,Ahmedabad,Maharashtra,Electronics,Headphones,5,2402,12010,Debit Card,2025-02-15
1387,68,Karan Mehta,Bangalore,Rajasthan,Electronics,Smartphone,4,48579,194316,Debit Card,2025-04-08
1388,91,Amit Singh,Mumbai,Delhi,Electronics,Laptop,5,39888,199440,Debit Card,2025-03-19
1389,24,Anjali Verma,Mumbai,Rajasthan,Home,Table,3,1614,4842,Debit Card,2025-02-17
1390,79,Vikas Singh,Delhi,Gujarat,Accessories,Sunglasses,5,37820,189100,Cash,2025-06-02
1391,92,Amit Singh,Delhi,Rajasthan,Home,Chair,4,38838,155352,Credit Card,2025-02-03
1392,82,Karan Mehta,Bangalore,Maharashtra,Accessories,Sunglasses,5,32708,163540,Debit Card,2025-01-13
1393,39,Amit Singh,Mumbai,Gujarat,Fashion,Shoes,5,21331,106655,Credit Card,2025-01-01
1394,100,Amit Singh,Delhi,Delhi,Electronics,Smartphone,4,47316,189264,UPI,2025-01-14
1395,29,Amit Singh,Mumbai,Gujarat,Accessories,Watch,3,18032,54096,Credit Card,2025-05-18
1396,32,Rohit Yadav,Ahmedabad,Rajasthan,Electronics,Headphones,3,26912,80736,Debit Card,2025-04-03
1397,41,Anjali Verma,Ahmedabad,Maharashtra,Fashion,T-Shirt,2,46008,92016,Cash,2025-01-30
1398,7,Amit Singh,Bangalore,Karnataka,Accessories,Watch,5,49717,248585,Debit Card,2025-05-13
1399,11,Pooja Meena,Jaipur,Rajasthan,Fashion,Shoes,5,30881,154405,Credit Card,2025-06-11
1400,83,Neha Kapoor,Jaipur,Rajasthan,Electronics,Laptop,5,15571,77855,Credit Card,2025-05-08
1401,60,Pooja Meena,Pune,Gujarat,Fashion,Jacket,2,41965,83930,Debit Card,2025-06-19
1402,88,Priya Jain,Delhi,Maharashtra,Home,Table,5,49224,246120,Credit Card,2025-05-27
1403,22,Amit Singh,Mumbai,Maharashtra,Accessories,Bag,2,4361,8722,Debit Card,2025-06-17
1404,98,Amit Singh,Bangalore,Gujarat,Accessories,Watch,2,26340,52680,Debit Card,2025-03-23
1405,3,Amit Singh,Pune,Maharashtra,Fashion,Shoes,1,6001,6001,Debit Card,2025-06-04
1406,84,Amit Singh,Bangalore,Karnataka,Electronics,Headphones,3,5760,17280,Debit Card,2025-02-13
1407,20,Rohit Yadav,Bangalore,Rajasthan,Electronics,Headphones,4,39125,156500,Cash,2025-06-12
1408,59,Neha Kapoor,Delhi,Delhi,Electronics,Headphones,5,13835,69175,UPI,2025-06-23
1409,1,Rohit Yadav,Bangalore,Delhi,Electronics,Smartphone,1,29352,29352,Credit Card,2025-03-06
1410,95,Rahul Sharma,Mumbai,Maharashtra,Accessories,Bag,3,20404,61212,UPI,2025-04-06
1411,30,Rohit Yadav,Jaipur,Karnataka,Home,Table,4,41667,166668,UPI,2025-06-22
1412,88,Priya Jain,Pune,Karnataka,Home,Chair,1,20553,20553,Credit Card,2025-05-11
1413,36,Vikas Singh,Bangalore,Maharashtra,Home,Mixer,2,14571,29142,Credit Card,2025-05-07
1414,60,Anjali Verma,Jaipur,Karnataka,Fashion,Shoes,1,35295,35295,Cash,2025-04-06
1415,14,Anjali Verma,Mumbai,Rajasthan,Fashion,Jacket,5,43063,215315,Debit Card,2025-05-24
1416,29,Sneha Gupta,Ahmedabad,Delhi,Electronics,Smartphone,4,27022,108088,Debit Card,2025-03-06
1417,64,Pooja Meena,Pune,Maharashtra,Fashion,Jacket,2,43388,86776,Cash,2025-03-14
1418,45,Rohit Yadav,Mumbai,Gujarat,Electronics,Smartphone,3,30296,90888,Debit Card,2025-05-14
1419,93,Priya Jain,Ahmedabad,Karnataka,Fashion,Jacket,5,43994,219970,UPI,2025-02-02
1420,27,Pooja Meena,Mumbai,Delhi,Electronics,Laptop,2,26220,52440,Cash,2025-06-01
1421,19,Rohit Yadav,Mumbai,Delhi,Home,Chair,5,42659,213295,Credit Card,2025-03-18
1422,89,Rohit Yadav,Mumbai,Karnataka,Fashion,Jacket,5,39098,195490,Cash,2025-01-29
1423,4,Amit Singh,Ahmedabad,Karnataka,Home,Table,1,41283,41283,UPI,2025-06-16
1424,11,Anjali Verma,Mumbai,Rajasthan,Home,Mixer,1,2492,2492,Debit Card,2025-02-12
1425,19,Amit Singh,Delhi,Delhi,Accessories,Sunglasses,2,16115,32230,Debit Card,2025-06-12
1426,4,Anjali Verma,Delhi,Rajasthan,Electronics,Laptop,5,43743,218715,Cash,2025-05-30
1427,85,Karan Mehta,Mumbai,Gujarat,Home,Table,3,39106,117318,Cash,2025-06-16
1428,53,Amit Singh,Pune,Maharashtra,Home,Mixer,4,16787,67148,Cash,2025-03-29
1429,74,Anjali Verma,Delhi,Gujarat,Home,Table,5,25295,126475,Debit Card,2025-02-25
1430,16,Karan Mehta,Ahmedabad,Gujarat,Electronics,Headphones,4,16101,64404,Debit Card,2025-03-24
1431,95,Anjali Verma,Pune,Karnataka,Fashion,Shoes,4,4900,19600,UPI,2025-03-26
1432,50,Priya Jain,Delhi,Gujarat,Fashion,Jacket,1,10228,10228,Credit Card,2025-04-28
1433,91,Amit Singh,Bangalore,Rajasthan,Electronics,Laptop,3,33944,101832,Credit Card,2025-05-16
1434,73,Rohit Yadav,Mumbai,Karnataka,Electronics,Laptop,3,25540,76620,Debit Card,2025-05-11
1435,93,Rahul Sharma,Pune,Rajasthan,Home,Table,2,45994,91988,Credit Card,2025-05-03
1436,96,Karan Mehta,Delhi,Delhi,Electronics,Smartphone,4,14475,57900,Credit Card,2025-04-17
1437,20,Vikas Singh,Pune,Gujarat,Fashion,Shoes,5,22201,111005,UPI,2025-02-19
1438,49,Priya Jain,Pune,Rajasthan,Electronics,Smartphone,1,46536,46536,Cash,2025-06-25
1439,87,Karan Mehta,Mumbai,Rajasthan,Fashion,Shoes,4,25170,100680,Credit Card,2025-01-22
1440,96,Anjali Verma,Mumbai,Delhi,Home,Table,3,31382,94146,Debit Card,2025-05-07
1441,17,Sneha Gupta,Mumbai,Maharashtra,Accessories,Bag,2,6864,13728,UPI,2025-02-01
1442,74,Priya Jain,Ahmedabad,Rajasthan,Electronics,Smartphone,2,48874,97748,Debit Card,2025-04-23
1443,97,Vikas Singh,Jaipur,Maharashtra,Accessories,Watch,5,41861,209305,UPI,2025-02-23
1444,93,Anjali Verma,Bangalore,Maharashtra,Electronics,Laptop,5,33212,166060,Cash,2025-01-25
1445,7,Vikas Singh,Ahmedabad,Delhi,Accessories,Watch,4,47794,191176,Credit Card,2025-04-17
1446,1,Sneha Gupta,Jaipur,Rajasthan,Fashion,T-Shirt,4,49291,197164,UPI,2025-06-22
1447,3,Karan Mehta,Delhi,Maharashtra,Electronics,Laptop,5,21280,106400,UPI,2025-06-28
1448,42,Amit Singh,Mumbai,Rajasthan,Fashion,Jacket,3,22130,66390,Cash,2025-06-12
1449,32,Vikas Singh,Mumbai,Maharashtra,Electronics,Laptop,4,29444,117776,Debit Card,2025-03-09
1450,61,Anjali Verma,Delhi,Karnataka,Electronics,Laptop,1,28428,28428,Cash,2025-04-12
1451,77,Rohit Yadav,Ahmedabad,Rajasthan,Home,Mixer,1,6584,6584,Credit Card,2025-04-29
1452,42,Sneha Gupta,Jaipur,Delhi,Electronics,Headphones,3,42582,127746,Credit Card,2025-01-25
1453,22,Priya Jain,Mumbai,Karnataka,Fashion,Shoes,5,16884,84420,Cash,2025-02-18
1454,63,Rohit Yadav,Ahmedabad,Rajasthan,Accessories,Watch,4,8816,35264,Debit Card,2025-01-26
1455,11,Anjali Verma,Mumbai,Maharashtra,Fashion,T-Shirt,5,28852,144260,Debit Card,2025-03-15
1456,2,Sneha Gupta,Ahmedabad,Karnataka,Home,Chair,2,39578,79156,UPI,2025-06-18
1457,10,Rohit Yadav,Jaipur,Maharashtra,Fashion,T-Shirt,3,22212,66636,Debit Card,2025-04-08
1458,37,Neha Kapoor,Delhi,Delhi,Home,Mixer,4,47461,189844,Cash,2025-02-22
1459,1,Pooja Meena,Delhi,Delhi,Home,Mixer,4,33961,135844,Credit Card,2025-02-03
1460,71,Sneha Gupta,Jaipur,Rajasthan,Home,Table,5,26166,130830,Credit Card,2025-03-29
1461,28,Priya Jain,Mumbai,Gujarat,Electronics,Headphones,3,4351,13053,UPI,2025-02-24
1462,69,Rohit Yadav,Ahmedabad,Karnataka,Fashion,Shoes,1,4195,4195,Credit Card,2025-03-21
1463,72,Pooja Meena,Delhi,Gujarat,Accessories,Watch,5,21055,105275,UPI,2025-02-26
1464,1,Sneha Gupta,Bangalore,Delhi,Electronics,Headphones,3,5670,17010,UPI,2025-01-06
1465,61,Anjali Verma,Bangalore,Gujarat,Accessories,Sunglasses,3,38437,115311,Cash,2025-05-12
1466,31,Karan Mehta,Pune,Maharashtra,Fashion,Jacket,4,22960,91840,Credit Card,2025-01-04
1467,75,Neha Kapoor,Delhi,Delhi,Accessories,Bag,5,44225,221125,Debit Card,2025-03-20
1468,97,Karan Mehta,Mumbai,Gujarat,Electronics,Laptop,3,46013,138039,UPI,2025-01-26
1469,14,Pooja Meena,Pune,Gujarat,Electronics,Laptop,4,13158,52632,UPI,2025-01-25
1470,68,Rohit Yadav,Ahmedabad,Karnataka,Home,Chair,4,24696,98784,Credit Card,2025-05-06
1471,58,Sneha Gupta,Pune,Delhi,Fashion,T-Shirt,4,11992,47968,Credit Card,2025-06-30
1472,67,Amit Singh,Ahmedabad,Rajasthan,Accessories,Watch,4,19563,78252,Debit Card,2025-02-26
1473,46,Karan Mehta,Bangalore,Karnataka,Accessories,Bag,3,24076,72228,UPI,2025-03-18
1474,23,Anjali Verma,Bangalore,Rajasthan,Accessories,Bag,5,13858,69290,Debit Card,2025-01-01
1475,30,Vikas Singh,Mumbai,Karnataka,Accessories,Sunglasses,3,44784,134352,Cash,2025-06-30
1476,21,Sneha Gupta,Mumbai,Gujarat,Electronics,Headphones,4,41092,164368,Credit Card,2025-03-19
1477,65,Pooja Meena,Jaipur,Delhi,Fashion,Shoes,3,1755,5265,Cash,2025-06-14
1478,98,Sneha Gupta,Jaipur,Gujarat,Home,Table,1,1359,1359,Credit Card,2025-04-27
1479,85,Anjali Verma,Jaipur,Delhi,Home,Mixer,5,41940,209700,UPI,2025-01-19
1480,87,Rahul Sharma,Ahmedabad,Delhi,Home,Table,4,25822,103288,Cash,2025-04-12
1481,92,Rohit Yadav,Bangalore,Karnataka,Fashion,Shoes,1,48562,48562,Debit Card,2025-05-19
1482,5,Amit Singh,Mumbai,Delhi,Electronics,Headphones,2,44656,89312,UPI,2025-04-28
1483,5,Sneha Gupta,Jaipur,Maharashtra,Home,Chair,2,5900,11800,Credit Card,2025-04-28
1484,11,Neha Kapoor,Ahmedabad,Delhi,Electronics,Smartphone,5,4679,23395,Cash,2025-02-07
1485,33,Amit Singh,Ahmedabad,Gujarat,Fashion,T-Shirt,3,5267,15801,Credit Card,2025-05-04
1486,5,Pooja Meena,Ahmedabad,Gujarat,Fashion,Jacket,4,29694,118776,Debit Card,2025-01-04
1487,78,Rahul Sharma,Delhi,Gujarat,Electronics,Laptop,2,5206,10412,Credit Card,2025-05-31
1488,26,Priya Jain,Pune,Gujarat,Electronics,Headphones,3,44066,132198,UPI,2025-03-31
1489,25,Rahul Sharma,Jaipur,Gujarat,Accessories,Sunglasses,5,10954,54770,UPI,2025-03-09
1490,89,Sneha Gupta,Delhi,Maharashtra,Fashion,Jacket,2,39750,79500,UPI,2025-05-14
1491,35,Rohit Yadav,Mumbai,Rajasthan,Fashion,Jacket,4,38851,155404,UPI,2025-04-03
1492,82,Neha Kapoor,Mumbai,Rajasthan,Fashion,T-Shirt,4,4616,18464,Credit Card,2025-01-03
1493,60,Anjali Verma,Delhi,Rajasthan,Fashion,Shoes,3,44569,133707,UPI,2025-02-18
1494,47,Vikas Singh,Jaipur,Karnataka,Accessories,Watch,2,3835,7670,UPI,2025-06-29
1495,54,Sneha Gupta,Ahmedabad,Maharashtra,Fashion,Jacket,5,17359,86795,UPI,2025-05-09
1496,53,Sneha Gupta,Bangalore,Rajasthan,Electronics,Laptop,5,24223,121115,Debit Card,2025-03-29
1497,48,Sneha Gupta,Delhi,Rajasthan,Accessories,Bag,1,39107,39107,Credit Card,2025-05-12
1498,14,Pooja Meena,Bangalore,Delhi,Fashion,Jacket,3,42617,127851,UPI,2025-01-27
1499,37,Anjali Verma,Delhi,Rajasthan,Fashion,T-Shirt,4,4826,19304,Credit Card,2025-04-30
1500,91,Priya Jain,Delhi,Rajasthan,Home,Table,3,2719,8157,Cash,2025-05-24
1501,97,Priya Jain,Pune,Delhi,Accessories,Watch,3,45051,135153,Credit Card,2025-05-05
1502,60,Vikas Singh,Ahmedabad,Maharashtra,Accessories,Watch,3,4565,13695,Cash,2025-02-21
1503,12,Rohit Yadav,Ahmedabad,Maharashtra,Fashion,Jacket,5,41060,205300,Debit Card,2025-05-22
1504,51,Pooja Meena,Jaipur,Delhi,Electronics,Headphones,2,23277,46554,Debit Card,2025-01-03
1505,64,Karan Mehta,Delhi,Karnataka,Accessories,Sunglasses,5,39902,199510,UPI,2025-06-30
1506,32,Rohit Yadav,Pune,Gujarat,Fashion,Shoes,4,6284,25136,Debit Card,2025-05-24
1507,62,Pooja Meena,Bangalore,Karnataka,Home,Chair,3,30269,90807,Cash,2025-06-16
1508,42,Rohit Yadav,Delhi,Maharashtra,Home,Chair,3,6453,19359,UPI,2025-01-13
1509,45,Rohit Yadav,Ahmedabad,Maharashtra,Electronics,Headphones,3,1950,5850,UPI,2025-05-07
